place_id,name,main_category,sub_category,kakao_category,address_road,address_jibun,lat,lon,region,region_depth_2,phone
P_2023,만강촌옛날칼국수,식당,음식점,음식점 > 한식 > 국수 > 칼국수,제주특별자치도 제주시 월랑로 42,제주특별자치도 제주시 노형동 1043-3,33.489249100000002,126.47595560000001,북부,제주시,064-744-4780
P_2024,만배회센타,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 국기로2길 2-9,제주특별자치도 제주시 연동 1501-12,33.479083199999998,126.4904107,북부,제주시,064-742-2553
P_2025,만복반미 노형쌀국수,식당,음식점,음식점 > 패스트푸드 > 샌드위치,제주특별자치도 제주시 수덕9길 82-4,제주특별자치도 제주시 노형동 2589-2,33.483356399999998,126.4701936,북부,제주시,070-8648-2353
P_2026,만원의행복,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 신대로7길 9,제주특별자치도 제주시 연동 310-42,33.491918499999997,126.4977363,북부,제주시,064-712-2689
P_2027,말고기연구소 제주공항점,식당,음식점,,제주특별자치도 제주시 1116-4,,33.5155642,126.5202055,북부,제주시,
P_2028,말로,식당,카페,음식점 > 카페,제주특별자치도 제주시 조천읍 남조로 1785-12,제주특별자치도 제주시 조천읍 교래리 619,33.427466500000001,126.6720928,북부,제주시,0507-1317-5197
P_2029,맛고을명가,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 중앙로1길 12,제주특별자치도 제주시 건입동 1403,33.516219999999997,126.525896,북부,제주시,064-722-2772
P_2030,맛깔분식,식당,음식점,음식점 > 분식,제주특별자치도 제주시 우정로11길 18,제주특별자치도 제주시 외도일동 560-1,33.487698199999997,126.4327176,북부,제주시,
P_2031,맛나감자탕 제주1호점,식당,음식점,음식점 > 한식 > 감자탕,제주특별자치도 제주시 정존5길 7,제주특별자치도 제주시 노형동 2524-5,33.483294000000001,126.4742045,북부,제주시,064-749-5478
P_2032,맛난사계절,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 조천읍 신촌3길 38,제주특별자치도 제주시 조천읍 신촌리 2214-3,33.536312500000001,126.61887059999999,북부,제주시,064-784-4601
P_2033,맛있는집밥,식당,음식점,음식점 > 한식,제주특별자치도 제주시 원노형2길 29-6,제주특별자치도 제주시 노형동 922-3,33.483417699999997,126.48216619999999,북부,제주시,064-745-0506
P_2034,맛장터해장국,식당,음식점,음식점 > 한식,제주특별자치도 제주시 신대로13길 10,제주특별자치도 제주시 연동 313-7,33.487492799999998,126.4977732,북부,제주시,064-712-5252
P_2035,맛집올레,식당,음식점,음식점 > 한식,제주특별자치도 제주시 지석13길 9,제주특별자치도 제주시 삼양이동 2135-4,33.521885900000001,126.5850751,북부,제주시,064-757-1245
P_2036,맛짱김밥 오라점,식당,음식점,음식점 > 분식,제주특별자치도 제주시 연삼로 225,제주특별자치도 제주시 오라일동 1296-4,33.492624599999999,126.5165052,북부,제주시,064-727-6006
P_2037,매니아불닭 용담점,식당,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",제주특별자치도 제주시 흥운길 3,제주특별자치도 제주시 용담이동 623-23,33.509630999999999,126.51077600000001,북부,제주시,064-743-4954
P_2038,매콤갈치명태촌,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 절물3길 7,제주특별자치도 제주시 외도일동 436-4,33.491859599999998,126.43380209999999,북부,제주시,064-743-6868
P_2039,맥도날드 제주 외도DT점,식당,음식점,음식점 > 패스트푸드 > 맥도날드,제주특별자치도 제주시 일주서로 7339,제주특별자치도 제주시 외도이동 345-1,33.493334099999998,126.4312113,북부,제주시,064-901-9200
P_2040,맹기리수산,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 조천읍 신촌5길 58-2,제주특별자치도 제주시 조천읍 신촌리 2024-1,33.537786599999997,126.6224442,북부,제주시,064-782-7553
P_2041,먹고보자식당,식당,음식점,음식점 > 한식,제주특별자치도 제주시 선반로 40,제주특별자치도 제주시 화북일동 2130,33.514861199999999,126.56210780000001,북부,제주시,064-755-9593
P_2042,먹보횟집,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 연동11길 24,제주특별자치도 제주시 연동 283-29,33.487683400000002,126.4931557,북부,제주시,064-743-1141
P_2043,멍텅구리24시,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 도남로 31-1,제주특별자치도 제주시 도남동 917-19,33.497347499999997,126.5261665,북부,제주시,064-702-6466
P_2044,메로식당 제주시청본점,식당,음식점,,제주특별자치도 제주시 광양13길 34,제주특별자치도 제주시 이도이동 1142-1,33.500119509999998,126.5336446,북부,제주시,
P_2045,메콩스카이,식당,음식점,음식점 > 아시아음식 > 동남아음식 > 베트남음식,제주특별자치도 제주시 연오로 35,제주특별자치도 제주시 오라삼동 2912-7,33.490108599999999,126.5019551,북부,제주시,064-711-5403
P_2046,멜버즈,식당,,음식점 > 양식,제주특별자치도 제주시 구남동2길 19-3,제주특별자치도 제주시 이도이동 2004-8,33.489256750000003,126.5360936,북부,제주시,0503-7152-7157
P_2047,멜츠인빌리지,식당,카페,음식점 > 카페,제주특별자치도 제주시 조천읍 조함해안로 490,제주특별자치도 제주시 조천읍 함덕리 1252-55,33.542532100000003,126.6651482,북부,제주시,064-784-9176
P_2048,명도암 해장국,식당,음식점,음식점 > 한식 > 해장국,제주특별자치도 제주시 명림로 4,제주특별자치도 제주시 봉개동 1438-3,33.485183900000003,126.60382749999999,북부,제주시,064-724-3392
P_2049,명동손칼국수,식당,음식점,음식점 > 한식 > 국수 > 칼국수,제주특별자치도 제주시 중앙로15길 5,제주특별자치도 제주시 이도일동 1421-20,33.510699299999999,126.52439,북부,제주시,064-721-3122
P_2050,명동왕만두,식당,음식점,음식점 > 분식,제주특별자치도 제주시 조천읍 신북로 209,제주특별자치도 제주시 조천읍 조천리 2224-1,33.535383299999999,126.63535,북부,제주시,064-784-8582
P_2051,명물,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 탑동로11길 2-1,제주특별자치도 제주시 삼도이동 1167-4,33.516681300000002,126.51693589999999,북부,제주시,064-723-5233
P_2052,명성식당,식당,음식점,음식점 > 한식,제주특별자치도 제주시 삼성로 94,제주특별자치도 제주시 일도이동 165-20,33.508853500000001,126.53510900000001,북부,제주시,064-755-6664
P_2053,명품닭칼국수,식당,음식점,음식점 > 한식 > 국수 > 칼국수,제주특별자치도 제주시 번영로 527,제주특별자치도 제주시 봉개동 1541,33.489028400000002,126.59755440000001,북부,제주시,064-723-8745
P_2054,명호마농갈비 연동본점,식당,음식점,"음식점 > 한식 > 육류,고기 > 갈비",제주특별자치도 제주시 신대로12길 15,제주특별자치도 제주시 연동 292-57,33.488583400000003,126.4948595,북부,제주시,064-744-8985
P_2055,모니카옛날통닭,식당,음식점,음식점 > 치킨,제주특별자치도 제주시 도령로13길 16-3,제주특별자치도 제주시 연동 2312-3,33.492927299999998,126.4890599,북부,제주시,064-747-6801
P_2056,모닥치기본점,식당,음식점,,제주특별자치도 제주시 남광로2길 17,제주특별자치도 제주시 이도이동 1990-12,33.491109350000002,126.5382669,북부,제주시,
P_2057,모살물 본점,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 삼무로3길 14,제주특별자치도 제주시 연동 291-10,33.490552200000003,126.49452770000001,북부,제주시,064-713-0309
P_2058,모심청국장,식당,음식점,"음식점 > 한식 > 찌개,전골",제주특별자치도 제주시 신대로10길 17,제주특별자치도 제주시 연동 291-124,33.490727,126.494944,북부,제주시,064-743-7772
P_2059,모어댄댓,식당,음식점,음식점 > 양식,제주특별자치도 제주시 인다5길 12,제주특별자치도 제주시 아라일동 6108-9,33.4759229,126.5474837,북부,제주시,0507-1351-8616
P_2060,모이자 소주호프,식당,BAR,"음식점 > 술집 > 호프,요리주점",제주특별자치도 제주시 신성로 37,제주특별자치도 제주시 도남동 905-28,33.4964005,126.52355540000001,북부,제주시,064-702-8181
P_2061,모임터칼국수,식당,음식점,음식점 > 한식 > 국수 > 칼국수,제주특별자치도 제주시 성신북길 30,제주특별자치도 제주시 연동 2302-3,33.493039000000003,126.4843224,북부,제주시,064-746-5656
P_2062,목새,식당,카페,음식점 > 카페,제주특별자치도 제주시 선사로8길 11,제주특별자치도 제주시 삼양일동 1569-25,33.525528100000002,126.5867504,북부,제주시,
P_2063,못잊어시청점,식당,음식점,음식점 > 한식 > 감자탕,제주특별자치도 제주시 서광로32길 35,제주특별자치도 제주시 이도이동 1186-12,33.497728000000002,126.529674,북부,제주시,064-758-9189
P_2064,몽실할머니순대,식당,일반,음식점 > 한식 > 순대,제주특별자치도 제주시 서문로6길 1,제주특별자치도 제주시 용담일동 144-31,33.511693999999999,126.51826869999999,북부,제주시,064-753-8180
P_2065,무거버거,식당,,음식점 > 양식 > 햄버거,제주특별자치도 제주시 조천읍 조함해안로 356,제주특별자치도 제주시 조천읍 신흥리 15,33.548981240000003,126.65506550000001,북부,제주시,0502-5553-9487
P_2066,무상찻집,식당,카페,음식점 > 카페 > 전통찻집,제주특별자치도 제주시 서광로5길 10,제주특별자치도 제주시 용담일동 2826,33.500975099999998,126.5143525,북부,제주시,010-3898-1314
P_2067,무우수커피로스터스,식당,,음식점 > 카페,제주특별자치도 제주시 조천읍 조천11길 22-2,제주특별자치도 제주시 조천읍 조천리 2361,33.537793360000002,126.6383692,북부,제주시,070-4242-2745
P_2068,무정해장국,식당,음식점,음식점 > 한식 > 해장국,제주특별자치도 제주시 신대로10길 29,제주특별자치도 제주시 연동 291-7,33.490771000000002,126.4934689,북부,제주시,064-711-2742
P_2069,무진장회식당,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 서광로2길 11-9,제주특별자치도 제주시 오라일동 2442-10,33.499369700000003,126.5137321,북부,제주시,064-712-6881
P_2070,문섬횟집,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 원노형로 45,제주특별자치도 제주시 노형동 942-14,33.484579500000002,126.4850622,북부,제주시,064-747-1760
P_2071,물항식당 탑동점,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 임항로 37-4,제주특별자치도 제주시 건입동 1319-14,33.5169195,126.52909560000001,북부,제주시,064-755-2731
P_2072,미나리,식당,음식점,음식점 > 한식,제주특별자치도 제주시 삼무로11길 34,제주특별자치도 제주시 연동 291-24,33.4905179,126.4957125,북부,제주시,
P_2073,미띠뽀티하우스,식당,,음식점 > 카페,제주특별자치도 제주시 오복2길 34,제주특별자치도 제주시 이도이동 1081-19,33.493141569999999,126.53687290000001,북부,제주시,010-8021-0930
P_2074,미르담,식당,카페,음식점 > 카페,제주특별자치도 제주시 용화로 1-10,제주특별자치도 제주시 용담이동 899-2,33.510947999999999,126.50371029999999,북부,제주시,0507-1379-7794
P_2075,미스칠 제주공항본점,식당,음식점,,제주특별자치도 제주시 일주서로 7831,제주특별자치도 제주시 연동 2434,33.493917250000003,126.4833584,북부,제주시,
P_2076,미스터스위츠,식당,카페,음식점 > 카페,제주특별자치도 제주시 서광로5길 9,제주특별자치도 제주시 용담일동 2825-8,33.501004500000001,126.5141769,북부,제주시,010-3648-8709
P_2077,미주크크,포토스팟,포토존,음식점 > 카페,제주특별자치도 제주시 동광로5길 26,제주특별자치도 제주시 이도일동 1249-6,33.503787099999997,126.5305956,북부,제주시,010-3594-0046
P_2078,미풍해장국 본점,식당,음식점,음식점 > 한식 > 해장국,제주특별자치도 제주시 중앙로14길 13,제주특별자치도 제주시 삼도이동 143-2,33.511327700000002,126.52288609999999,북부,제주시,064-758-7522
P_2079,민준이네,식당,음식점,음식점 > 한식,제주특별자치도 제주시 선덕로5길 19,제주특별자치도 제주시 연동 322-28,33.487982000000002,126.49993600000001,북부,제주시,064-711-9917
P_2080,밀라네사,식당,,음식점 > 뷔페,제주특별자치도 제주시 매촌2길 78,제주특별자치도 제주시 도련일동 1751-7,33.509824770000002,126.5904907,북부,제주시,064-724-1014
P_2081,밀밭,식당,음식점,"음식점 > 술집 > 호프,요리주점",제주특별자치도 제주시 수덕로 13,제주특별자치도 제주시 노형동 1057-2,33.487783,126.47489090000001,북부,제주시,064-746-0058
P_2082,밀집,식당,,"음식점 > 간식 > 제과,베이커리",제주특별자치도 제주시 청귤로3길 42-5,제주특별자치도 제주시 이도이동 412-8,33.501106989999997,126.5419742,북부,제주시,
P_2083,바그다드,식당,음식점,음식점 > 아시아음식 > 인도음식,제주특별자치도 제주시 관덕로8길 34,제주특별자치도 제주시 삼도이동 175-4,33.510271299999999,126.5232053,북부,제주시,064-757-8182
P_2084,바라나시책골목,식당,카페,음식점 > 카페 > 테마카페 > 북카페,제주특별자치도 제주시 조천읍 일주동로 952-5,제주특별자치도 제주시 조천읍 조천리 1446-8,33.534518400000003,126.6431479,북부,제주시,0502-5552-8382
P_2085,바로족발보쌈,식당,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",제주특별자치도 제주시 진군1길 25,제주특별자치도 제주시 노형동 735-8,33.478878000000002,126.479375,북부,제주시,064-744-5585
P_2086,바른삼겹,식당,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",제주특별자치도 제주시 일주동로 260,제주특별자치도 제주시 화북일동 11-2,33.520078400000003,126.5731116,북부,제주시,064-751-0318
P_2087,바삭돈가스,식당,음식점,"음식점 > 일식 > 돈까스,우동",제주특별자치도 제주시 과원북4길 61,제주특별자치도 제주시 연동 1398-2,33.481218400000003,126.488223,북부,제주시,064-748-6555
P_2088,바오비,식당,음식점,음식점 > 중식 > 중국요리,제주특별자치도 제주시 중앙로 88-6,제주특별자치도 제주시 이도일동 1465-1,33.510492399999997,126.52360040000001,북부,제주시,064-805-1088
P_2089,바이러닉 에스프레소 바 제주점,식당,카페,음식점 > 카페,제주특별자치도 제주시 테우해안로 96,제주특별자치도 제주시 내도동 453-13,33.497675800000003,126.44456820000001,북부,제주시,0507-1377-5975
P_2090,박여사네,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 조천읍 신북로 467-1,제주특별자치도 제주시 조천읍 함덕리 3205,33.543813900000004,126.66031099999999,북부,제주시,064-783-9248
P_2091,밥이맛있는집,식당,음식점,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",제주특별자치도 제주시 서광로4길 18,제주특별자치도 제주시 오라일동 2444-9,33.498527799999998,126.5140627,북부,제주시,064-722-0969
P_2092,밥이보약,식당,음식점,음식점 > 한식,제주특별자치도 제주시 도령로 11,제주특별자치도 제주시 노형동 1296-3,33.487096800000003,126.4805054,북부,제주시,064-744-7782
P_2093,밥촐림,식당,음식점,음식점 > 한식,제주특별자치도 제주시 구남로 26,제주특별자치도 제주시 이도이동 2034-4,33.4895049,126.5331819,북부,제주시,010-2189-3586
P_2094,백가네,식당,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",제주특별자치도 제주시 동광로6길 9,제주특별자치도 제주시 이도이동 1175-4,33.501175000000003,126.5321375,북부,제주시,064-702-8777
P_2095,백리향,식당,음식점,음식점 > 한식,제주특별자치도 제주시 조천읍 신북로 244,제주특별자치도 제주시 조천읍 조천리 2342-1,33.536977100000001,126.6384517,북부,제주시,064-784-9600
P_2096,백마가든,식당,음식점,음식점 > 한식 > 한정식,제주특별자치도 제주시 조천읍 중산간동로 347,제주특별자치도 제주시 조천읍 와흘리 2539,33.5052558,126.6245071,북부,제주시,064-783-2901
P_2097,백마베이크,식당,,음식점 > 카페,제주특별자치도 제주시 중앙로14길 41,제주특별자치도 제주시 삼도이동 803-7,33.510262949999998,126.5202077,북부,제주시,0503-7152-1385
P_2098,백산 뼈짚불구이 제주점,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 제주시 구산로 5,제주특별자치도 제주시 아라일동 2605-10,33.484500699999998,126.5366689,북부,제주시,0502-5552-0973
P_2099,백선횟집,식당,음식점,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 도남로 10,제주특별자치도 제주시 삼도일동 584-22,33.499090600000002,126.5249024,북부,제주시,064-751-0033
P_2100,백성원해장국,식당,음식점,음식점 > 한식 > 해장국,제주특별자치도 제주시 동광로4길 1,제주특별자치도 제주시 이도이동 1176-114,33.501299899999999,126.531235,북부,제주시,064-724-0792
P_2101,백양닭집,식당,음식점,음식점 > 치킨,제주특별자치도 제주시 서문로6길 7,제주특별자치도 제주시 용담일동 157-6,33.511368400000002,126.5185113,북부,제주시,064-758-9822
P_2102,백오,식당,음식점,,제주특별자치도 제주시 승천로 66,제주특별자치도 제주시 아라이동 3012-7,33.492713610000003,126.54209760000001,북부,제주시,
P_2103,백프로 생고기집,식당,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",제주특별자치도 제주시 동광로21길 1,제주특별자치도 제주시 일도이동 356-3,33.5095855,126.5424757,북부,제주시,064-722-1179
P_2104,뱅규네제주고기국수,식당,음식점,음식점 > 한식 > 국수,제주특별자치도 제주시 조천읍 함덕로 20,제주특별자치도 제주시 조천읍 함덕리 955-8,33.541654200000004,126.67297120000001,북부,제주시,
P_2105,버거왕만두본점,식당,음식점,음식점 > 분식,제주특별자치도 제주시 천수로 42,제주특별자치도 제주시 이도이동 406-1,33.503123000000002,126.54145149999999,북부,제주시,064-748-1148
P_2106,버드나무집,식당,음식점,음식점 > 한식 > 국수 > 칼국수,제주특별자치도 제주시 조천읍 신북로 540,제주특별자치도 제주시 조천읍 함덕리 1002-25,33.541283900000003,126.6673866,북부,제주시,064-782-9992
P_2107,벌랑포구,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 벌랑길 61,제주특별자치도 제주시 삼양삼동 2591-3,33.526083,126.5769038,북부,제주시,064-755-6301
P_2108,베리굿닭고기떡꼬치전문점,식당,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",제주 제주시 중앙로 240,제주특별자치도 제주시 이도이동 1185-1,33.498330899999999,126.5304725,북부,제주시,064-759-2292
P_2109,베이커리 포그,식당,카페,"음식점 > 간식 > 제과,베이커리",제주특별자치도 제주시 아란7길 10,제주특별자치도 제주시 아라일동 6095-13,33.474604900000003,126.5443793,북부,제주시,064-753-0452
P_2110,베이커리우빵,식당,,"음식점 > 간식 > 제과,베이커리",제주특별자치도 제주시 동고산로 34,제주특별자치도 제주시 이도이동 1136-1,33.498819509999997,126.5345075,북부,제주시,070-8672-8195
P_2111,베이커블,식당,,"음식점 > 간식 > 제과,베이커리",제주특별자치도 제주시 노형7길 9-5,제주특별자치도 제주시 노형동 3800-9,33.480456580000002,126.4768261,북부,제주시,064-805-2777
P_2112,베짱이컴퍼니,식당,카페,음식점 > 카페,제주특별자치도 제주시 아란9길 46,제주특별자치도 제주시 아라일동 6054-15,33.472245899999997,126.5405624,북부,제주시,064-722-2718
P_2113,베카신,식당,카페,음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 조천읍 우진오름길 144,제주특별자치도 제주시 조천읍 선흘리 1813-4,33.464952400000001,126.71021279999999,북부,제주시,010-8305-8921
P_2114,베티스베이크샵,식당,,음식점 > 카페 > 테마카페 > 디저트카페,제주특별자치도 제주시 인다6길 32,제주특별자치도 제주시 아라일동 6105-7,33.47487357,126.5464151,북부,제주시,070-8836-8956
P_2115,별짬뽕,식당,음식점,음식점 > 중식 > 중국요리,제주특별자치도 제주시 조천읍 신북로 109,제주특별자치도 제주시 조천읍 신촌리 540-6,33.535875400000002,126.62501640000001,북부,제주시,064-783-0866
P_2116,보리수,식당,BAR,음식점 > 술집,제주특별자치도 제주시 다랑곶길 29,제주특별자치도 제주시 노형동 1275-9,33.488611400000003,126.4808349,북부,제주시,
P_2117,보리해장국,식당,음식점,음식점 > 한식 > 해장국,제주특별자치도 제주시 우령서로16길 2,제주특별자치도 제주시 외도일동 1641-1,33.486282699999997,126.42644230000001,북부,제주시,064-745-5052
P_2118,보말과비바리 제주본점,식당,음식점,,제주특별자치도 제주시 화삼북로 7,제주특별자치도 제주시 화북일동 12-4,33.517525390000003,126.57389740000001,북부,제주시,
P_2119,보말식당,식당,음식점,"음식점 > 한식 > 육류,고기",제주특별자치도 제주시 동문로10길 5,제주특별자치도 제주시 일도일동 1066,33.512675000000002,126.5312789,북부,제주시,064-757-7617
P_2120,복닥키친,식당,,음식점 > 한식,제주특별자치도 제주시 진군3길 19,제주특별자치도 제주시 노형동 746-7,33.477547829999999,126.4788296,북부,제주시,064-742-4342
P_2121,복돌이네 소풍가는길,식당,음식점,음식점 > 분식,제주특별자치도 제주시 서광로26길 9-3,제주특별자치도 제주시 삼도일동 584-21,33.499049300000003,126.52473759999999,북부,제주시,064-803-0056
P_2122,본날,식당,음식점,음식점 > 한식,제주특별자치도 제주시 용해로 74,제주특별자치도 제주시 용담이동 881-12,33.510663000000001,126.5030613,북부,제주시,0507-1325-2745
P_2123,봄날의춘천,식당,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",제주특별자치도 제주시 정존11길 37,제주특별자치도 제주시 노형동 2614-1,33.486560900000001,126.4741901,북부,제주시,064-712-9293
P_2124,봄이네해바라기,식당,음식점,음식점 > 한식,제주특별자치도 제주시 중앙로14길 24,제주특별자치도 제주시 삼도이동 925-1,33.511231700000003,126.5217399,북부,제주시,064-755-0774
P_2125,봉미양,식당,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",제주특별자치도 제주시 신광로10길 24,제주특별자치도 제주시 연동 255-2,33.483947399999998,126.4871859,북부,제주시,064-744-7888
P_2126,봉자막창 제주시청점,식당,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",제주특별자치도 제주시 광양8길 17,제주특별자치도 제주시 이도이동 1779-1,33.499674300000002,126.5275754,북부,제주시,
P_2127,부가네얼큰이 본점,식당,음식점,음식점 > 치킨,제주특별자치도 제주시 관덕로 15,제주특별자치도 제주시 삼도이동 995-1,33.513280000000002,126.52081440000001,북부,제주시,064-759-9245
P_2128,부산국제시장 정순화국밥,식당,음식점,,제주특별자치도 제주시 다랑곶길 25,제주특별자치도 제주시 노형동 1276-10,33.488336879999999,126.4804328,북부,제주시,
P_2129,부산서면양곱창,식당,음식점,음식점 > 한식,제주특별자치도 제주시 연동8길 8,제주특별자치도 제주시 연동 274-60,33.485112899999997,126.4904949,북부,제주시,064-746-3434
P_2130,부촌식당,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 도남로6길 1,제주특별자치도 제주시 도남동 911-16,33.496334500000003,126.52462490000001,북부,제주시,064-756-6998
P_2131,북교해바라기,식당,음식점,"음식점 > 한식 > 찌개,전골",제주특별자치도 제주시 중앙로 46-8,제주특별자치도 제주시 일도일동 1281-5,33.514422400000001,126.5241546,북부,제주시,064-752-1229
P_2132,불로된치킨,식당,음식점,음식점 > 치킨,제주특별자치도 제주시 조공포길 48,제주특별자치도 제주시 외도일동 533-7,33.488129200000003,126.43411450000001,북부,제주시,064-742-9289
P_2133,불차돌 해장국 함덕,식당,음식점,음식점 > 한식 > 해장국,제주특별자치도 제주시 조천읍 조함해안로 496,제주특별자치도 제주시 조천읍 함덕리 1252-9,33.542532399999999,126.6655866,북부,제주시,064-783-9297
P_2134,불화성식당,식당,음식점,음식점 > 한식,제주특별자치도 제주시 용화로 44,제주특별자치도 제주시 용담이동 627,33.509666699999997,126.5079853,북부,제주시,064-746-9252
P_2135,브리릭,식당,,음식점 > 카페,제주특별자치도 제주시 남성로 153,제주특별자치도 제주시 삼도이동 811-7,33.509379899999999,126.5217621,북부,제주시,0507-1432-3848
P_2136,블랙데이,식당,음식점,음식점 > 중식 > 중국요리,제주특별자치도 제주시 만덕로 23-2,제주특별자치도 제주시 건입동 1106-16,33.514364999999998,126.5321404,북부,제주시,064-758-3286
P_2137,블루메베이글,식당,,"음식점 > 간식 > 제과,베이커리",제주특별자치도 제주시 가령로4길 3,제주특별자치도 제주시 이도이동 1035-7,33.496713589999999,126.5330992,북부,제주시,0507-1445-3444
P_2138,비바리순댓국도청점,식당,음식점,음식점 > 한식 > 순대,제주특별자치도 제주시 신대로7길 10,제주특별자치도 제주시 연동 311-74,33.4917193,126.4976872,북부,제주시,0503-7150-1714
P_2139,비케이브,포토스팟,카페,음식점 > 카페,제주특별자치도 제주시 조천읍 동백로 122,제주특별자치도 제주시 조천읍 선흘리 161-6,33.508407900000002,126.7199603,북부,제주시,0503-7153-4269
P_2140,비타민국수외도점,식당,음식점,음식점 > 한식,제주특별자치도 제주시 절물2길 29,제주특별자치도 제주시 외도일동 480-3,33.490229599999999,126.43248149999999,북부,제주시,064-747-0774
P_2141,빅포인트 펍,식당,BAR,,제주특별자치도 제주시 연동9길 26,제주특별자치도 제주시 연동 273-30,33.487499030000002,126.49184630000001,북부,제주시,
P_2142,빌레와너드랑,식당,음식점,음식점 > 한식,제주특별자치도 제주시 조천읍 선흘남4길 286-3,제주특별자치도 제주시 조천읍 선흘리 2100,33.488071699999999,126.6996973,북부,제주시,
P_2143,빠빠라기,식당,카페,음식점 > 카페,제주특별자치도 제주시 중앙로 218,제주특별자치도 제주시 이도이동 1772-17,33.499967099999999,126.5293118,북부,제주시,064-722-1888
P_2144,빠빠라기 신제주점,식당,카페,음식점 > 카페,제주특별자치도 제주시 신광로 45,제주특별자치도 제주시 연동 272-19,33.488004799999999,126.4902503,북부,제주시,064-753-2888
P_2145,빨간집 본점,식당,음식점,"음식점 > 술집 > 호프,요리주점",제주특별자치도 제주시 광양13길 7,제주특별자치도 제주시 이도이동 1179-7,33.4989116,126.531139,북부,제주시,064-723-1173
P_2146,빨강코끼리,식당,음식점,"음식점 > 일식 > 돈까스,우동",제주특별자치도 제주시 다랑곶6길 26-1,제주특별자치도 제주시 노형동 1274-4,33.489485199999997,126.48066780000001,북부,제주시,064-712-8825
P_2147,빵귿,식당,카페,"음식점 > 간식 > 제과,베이커리",제주특별자치도 제주시 구남동6길 45-1,제주특별자치도 제주시 이도이동 2026-18,33.487107299999998,126.53511469999999,북부,제주시,064-757-0392
P_2148,빵유소,식당,,"음식점 > 간식 > 제과,베이커리",제주특별자치도 제주시 구남동2길 45-12,제주특별자치도 제주시 이도이동 2029-5,33.48784011,126.53422759999999,북부,제주시,0507-1470-3541
P_2149,빵육사도너츠,식당,카페,음식점 > 간식 > 도넛,제주특별자치도 제주시 동문로 91,제주특별자치도 제주시 건입동 1043-65,33.513964799999997,126.53638239999999,북부,제주시,064-755-3106
P_2150,빽다방베이커리 제주사수점,식당,카페,음식점 > 카페 > 커피전문점 > 빽다방,제주특별자치도 제주시 서해안로 291-5,제주특별자치도 제주시 도두이동 1679,33.509284000000001,126.47666340000001,북부,제주시,064-711-0228
P_2151,뻐꾸기 제주점,식당,BAR,음식점 > 술집 > 실내포장마차,제주특별자치도 제주시 신성로13길 1,제주특별자치도 제주시 이도이동 1772-25,33.499814200000003,126.5289607,북부,제주시,064-751-9995
P_2152,뽀글뽀글찌개,식당,음식점,"음식점 > 한식 > 찌개,전골",제주특별자치도 제주시 임항로 60,제주특별자치도 제주시 건입동 1308,33.516353100000003,126.53115080000001,북부,제주시,064-757-1318
P_2153,뽕꼬랑김밥,식당,음식점,음식점 > 분식,제주특별자치도 제주시 용문로 151,제주특별자치도 제주시 용담이동 643-2,33.508287199999998,126.5096463,북부,제주시,064-712-2922
P_2154,뽕이네각재기,식당,음식점,"음식점 > 한식 > 해물,생선",제주특별자치도 제주시 동광로 150,제주특별자치도 제주시 일도이동 370,33.508732000000002,126.542309,북부,제주시,064-722-5193
P_2155,삐끄니끄,식당,카페,음식점 > 카페,제주특별자치도 제주시 비월길 7,제주특별자치도 제주시 연동 314-88,33.485014800000002,126.49727129999999,북부,제주시,010-3693-1521
